,Year,Parcel,Transect,Code,Cover,Duplicate
3078,2020,PLC121,6,ERNA10,9,NA
3079,2020,PLC121,6,GLLE3,1,NA
3080,2020,PLC121,6,ATTO,1,NA
3081,2020,PLC121,8,GLLE3,3,NA
3082,2020,PLC121,8,DISP,33,NA
3083,2020,PLC121,8,SPAI,11,NA
3084,2020,PLC121,8,CASTI2,5,NA
3085,2020,PLC121,8,ATTO,5,NA
3086,2020,PLC121,10,GLLE3,1,NA
3087,2020,PLC121,10,DISP,10,NA
3088,2020,PLC121,10,SPAI,35,NA
3089,2020,PLC121,10,ERNA10,8,NA
3090,2020,PLC121,10,JUNCU,1,NA
3091,2020,PLC121,10,SAVE4,2,NA
3092,2020,PLC121,12,DISP,6,NA
3093,2020,PLC121,12,SPAI,13,NA
3094,2020,PLC121,12,ERNA10,1,NA
3095,2020,PLC121,12,STEPH,1,NA
3096,2020,PLC121,12,ATPA3,2,NA
3097,2020,PLC121,12,LYCO2,1,NA
3098,2020,PLC121,14,DISP,20,NA
3099,2020,PLC121,14,SPAI,20,NA
3100,2020,PLC121,14,ATTO,1,NA
3101,2020,PLC121,14,SAVE4,6,NA
3102,2020,PLC121,14,STEPH,1,NA
3103,2020,PLC136,2,DISP,3,NA
3104,2020,PLC136,2,ARTR2,3,NA
3105,2020,PLC136,2,SPAI,1,NA
3106,2020,PLC136,2,ATCO,3,NA
3107,2020,PLC136,2,ERNA10,3,NA
3108,2020,PLC136,4,ARTR2,5,NA
3109,2020,PLC136,4,SPAI,2,NA
3110,2020,PLC136,4,ERNA10,10,NA
3111,2020,PLC136,6,DISP,1,NA
3112,2020,PLC136,6,ARTR2,19,NA
3113,2020,PLC136,6,ERNA10,5,NA
3114,2020,PLC136,6,ASLE8,1,NA
3115,2020,PLC136,8,LECI4,1,NA
3116,2020,PLC136,8,SPAI,1,NA
3117,2020,PLC136,8,ARTR2,6,NA
3118,2020,PLC136,8,MACA17,3,NA
3119,2020,PLC136,10,SPAI,2,NA
3120,2020,PLC136,10,ARTR2,9,NA
3121,2020,PLC136,10,SAVE4,3,NA
3122,2020,PLC136,12,DISP,2,NA
3123,2020,PLC136,12,ERNA10,2,NA
3124,2020,PLC136,12,SPAI,1,NA
3125,2020,PLC136,12,ARTR2,1,NA
3126,2020,PLC136,12,STEPH,1,NA
3127,2020,PLC136,14,LECI4,1,NA
3128,2020,PLC136,14,DISP,6,NA
3129,2020,PLC136,14,ERNA10,6,NA
3130,2020,PLC136,14,GLLE3,7,NA
3131,2020,PLC136,14,ATTO,6,NA
3132,2020,PLC136,14,LECI4,2,NA
3133,2020,PLC136,14,SPAI,10,NA
3134,2020,PLC136,14,ATPA3,2,NA
3135,2020,PLC137,2,SPAI,4,NA
3136,2020,PLC137,2,ARTR2,21,NA
3137,2020,PLC137,2,ERNA10,3,NA
3138,2020,PLC137,2,JUARL,1,NA
3139,2020,PLC137,2,LECI4,1,NA
3140,2020,PLC137,4,SPAI,8,NA
3141,2020,PLC137,4,ARTR2,12,NA
3142,2020,PLC137,4,DISP,5,NA
3143,2020,PLC137,4,GLLE3,3,NA
3144,2020,PLC137,4,ERNA10,6,NA
3145,2020,PLC137,4,ASLE8,2,NA
3146,2020,PLC137,4,ATTO,1,NA
3147,2020,PLC137,6,DISP,13,NA
3148,2020,PLC137,6,ATTO,21,NA
3149,2020,PLC137,8,ATTO,2,NA
3150,2020,PLC137,8,ERNA10,21,NA
3151,2020,PLC137,8,DISP,12,NA
3152,2020,PLC137,8,ANCA10,1,NA
3153,2020,PLC137,10,ATTO,25,NA
3154,2020,PLC137,10,ERNA10,7,NA
3155,2020,PLC137,10,DISP,19,NA
3156,2020,PLC137,12,ERNA10,12,NA
3157,2020,PLC137,12,DISP,17,NA
3158,2020,PLC137,12,ARTR2,3,NA
3159,2020,PLC137,14,ERNA10,22,NA
3160,2020,PLC137,14,DISP,13,NA
3161,2020,PLC137,14,ANCA10,9,NA
3162,2020,PLC137,14,GLLE3,1,NA
3163,2020,PLC137,16,ERNA10,13,NA
3164,2020,PLC137,16,BAHY,1,NA
3165,2020,PLC137,16,SPAI,1,NA
3166,2020,PLC137,16,ARTR2,2,NA
3167,2020,PLC144,2,DISP,25,NA
3168,2020,PLC144,2,ERNA10,3,NA
3169,2020,PLC144,2,SAVE4,4,NA
3170,2020,PLC144,2,SPAI,3,NA
3171,2020,PLC144,2,MEOF,1,NA
3172,2020,PLC144,4,DISP,13,NA
3173,2020,PLC144,4,ERNA10,2,NA
3174,2020,PLC144,4,SAVE4,2,NA
3175,2020,PLC144,4,SPAI,24,NA
3176,2020,PLC144,4,LECI4,4,NA
3177,2020,PLC144,6,DISP,14,NA
3178,2020,PLC144,6,ERNA10,4,NA
3179,2020,PLC144,6,SPAI,13,NA
3180,2020,PLC144,6,ASTRA,5,NA
3181,2020,PLC144,6,LECI4,7,NA
3182,2020,PLC144,6,CASTI2,5,NA
3183,2020,PLC144,6,ATTO,3,NA
3184,2020,PLC144,6,JUARL,2,NA
3185,2020,PLC144,8,SPAI,10,NA
3186,2020,PLC144,8,ERNA10,10,NA
3187,2020,PLC144,8,DISP,14,NA
3188,2020,PLC144,8,LECI4,5,NA
3189,2020,PLC144,8,CIRSI,1,NA
3190,2020,PLC144,8,ANCA10,4,NA
3191,2020,PLC144,10,SPAI,6,NA
3192,2020,PLC144,10,ERNA10,16,NA
3193,2020,PLC144,10,DISP,1,NA
3194,2020,PLC144,10,LECI4,1,NA
3195,2020,PLC144,10,ARTR2,1,NA
3196,2020,PLC144,10,CASTI2,1,NA
3197,2020,PLC144,10,JUARL,2,NA
3198,2020,PLC144,12,SPAI,17,NA
3199,2020,PLC144,12,ERNA10,2,NA
3200,2020,PLC144,12,ATTO,1,NA
3201,2020,PLC144,12,DISP,5,NA
3202,2020,PLC144,12,CIRSI,1,NA
3203,2020,PLC144,14,MEOF,4,NA
3204,2020,PLC144,14,SPAI,10,NA
3205,2020,PLC144,14,ERNA10,4,NA
3206,2020,PLC144,14,ATTO,2,NA
3207,2020,PLC144,14,ASTRA,7,NA
3208,2020,PLC144,14,DISP,3,NA
3209,2020,PLC144,14,LECI4,1,NA
3210,2020,PLC144,14,CIRSI,1,NA
3211,2020,PLC223,2,ATTO,3,NA
3212,2020,PLC223,2,ERNA10,11,NA
3213,2020,PLC223,2,SPAI,5,NA
3214,2020,PLC223,4,SAVE4,6,NA
3215,2020,PLC223,4,ATPO,5,NA
3216,2020,PLC223,4,SATR12,1,NA
3217,2020,PLC223,6,ATTO,2,NA
3218,2020,PLC223,6,SPAI,5,NA
3219,2020,PLC223,6,DISP,4,NA
3220,2020,PLC223,6,SAVE4,6,NA
3221,2020,PLC223,8,ERNA10,5,NA
3222,2020,PLC223,8,SPAI,2,NA
3223,2020,PLC223,8,ATTO,5,NA
3224,2020,PLC223,8,SAVE4,4,NA
3225,2020,PLC223,10,ERNA10,6,NA
3226,2020,PLC223,10,SPAI,8,NA
3227,2020,PLC223,10,ATTO,1,NA
3228,2020,PLC223,10,DISP,1,NA
3229,2020,PLC223,12,ERNA10,2,NA
3230,2020,PLC223,12,SPAI,14,NA
3231,2020,PLC223,12,ATTO,1,NA
3232,2020,PLC223,12,MACA17,1,NA
3233,2020,PLC223,14,ERNA10,10,NA
3234,2020,PLC223,14,LECI4,1,NA
3235,2020,PLC223,14,SPAI,11,NA
3236,2020,PLC223,14,GLLE3,7,NA
3237,2020,TIN028,2,SAVE4,11,NA
3238,2020,TIN028,2,ATTO,1,NA
3239,2020,TIN028,2,SPAI,3,NA
3240,2020,TIN028,2,DISP,2,NA
3241,2020,TIN028,4,SAVE4,12,NA
3242,2020,TIN028,4,ATTO,17,NA
3243,2020,TIN028,4,DISP,3,NA
3244,2020,TIN028,6,SAVE4,21,NA
3245,2020,TIN028,6,ATTO,4,NA
3246,2020,TIN028,8,SAVE4,8,NA
3247,2020,TIN028,8,ATTO,10,NA
3248,2020,TIN028,8,ERNA10,13,NA
3249,2020,TIN028,10,SAVE4,7,NA
3250,2020,TIN028,10,ATTO,1,NA
3251,2020,TIN028,10,ERNA10,5,NA
3252,2020,TIN028,12,ATTO,2,NA
3253,2020,TIN028,12,ERNA10,2,NA
3254,2020,TIN028,12,DISP,1,NA
3255,2020,TIN028,12,LECI4,8,NA
3256,2020,TIN028,14,SAVE4,11,NA
3257,2020,TIN028,16,SAVE4,18,NA
3258,2020,TIN028,16,ATTO,21,NA
3259,2020,TIN028,16,SPAI,1,NA
3260,2020,TIN030,2,SAVE4,2,NA
3261,2020,TIN030,2,ARTR2,5,NA
3262,2020,TIN030,2,SPAI,5,NA
3263,2020,TIN030,2,LECI4,1,NA
3264,2020,TIN030,2,GLLE3,2,NA
3265,2020,TIN030,2,ERNA10,5,NA
3266,2020,TIN030,4,ATTO,28,NA
3267,2020,TIN030,6,ARTR2,1,NA
3268,2020,TIN030,6,GLLE3,1,NA
3269,2020,TIN030,6,ATTO,26,NA
3270,2020,TIN030,8,ATTO,28,NA
3271,2020,TIN030,8,GLLE3,3,NA
3272,2020,TIN030,8,SPAI,27,NA
3273,2020,TIN030,8,DISP,1,NA
3274,2020,TIN030,10,GLLE3,30,NA
3275,2020,TIN030,10,SATR12,23,NA
3276,2020,TIN030,10,HECU3,1,NA
3277,2020,TIN030,10,CLLU2,2,NA
3278,2020,TIN030,10,IVAX,2,NA
3279,2020,TIN030,12,DISP,2,NA
3280,2020,TIN030,12,ARTR2,3,NA
3281,2020,TIN030,12,SAEX,25,NA
3282,2020,TIN030,14,SPAI,12,NA
3283,2020,TIN030,14,ARTR2,1,NA
3284,2020,TIN030,14,ERNA10,21,NA
3285,2020,TIN030,16,ERNA10,5,NA
3286,2020,TIN030,16,SPAI,9,NA
3287,2020,TIN030,16,ATTO,20,NA
3288,2020,TIN030,16,SAVE4,5,NA
3289,2020,TIN030,18,ERNA10,8,NA
3290,2020,TIN030,18,SPAI,25,NA
3291,2020,TIN030,18,ATTO,2,NA
3292,2020,TIN030,18,CAREX,1,NA
3293,2020,TIN030,18,JUARL,1,NA
3294,2020,TIN030,18,GLLE3,2,NA
3295,2020,TIN030,18,DISP,4,NA
3296,2020,TIN030,20,ERNA10,2,NA
3297,2020,TIN030,20,SPAI,36,NA
3298,2020,TIN030,20,ATTO,1,NA
3299,2020,TIN030,20,JUARL,1,NA
3300,2020,TIN030,20,GLLE3,9,NA
3301,2020,TIN030,20,IVAX,11,NA
3302,2020,TIN030,20,ROWOU,1,NA
3303,2020,TIN030,22,SPAI,14,NA
3304,2020,TIN030,22,DISP,1,NA
3305,2020,TIN030,22,ERNA10,4,NA
3306,2020,TIN030,22,MACA17,1,NA
3307,2020,TIN030,22,SAVE4,4,NA
3308,2020,TIN030,22,ATTO,2,NA
3309,2020,TIN030,24,SPAI,12,NA
3310,2020,TIN030,24,ERNA10,10,NA
3311,2020,TIN030,24,ARTR2,10,NA
3312,2020,TIN050,2,ERNA10,10,NA
3313,2020,TIN050,2,ATTO,25,NA
3314,2020,TIN050,2,SPAI,1,NA
3315,2020,TIN050,2,DISP,4,NA
3316,2020,TIN050,2,SUMO,4,NA
3317,2020,TIN050,2,SAVE4,1,NA
3318,2020,TIN050,4,ERNA10,19,NA
3319,2020,TIN050,4,ATTO,17,NA
3320,2020,TIN050,4,SPAI,4,NA
3321,2020,TIN050,4,DISP,11,NA
3322,2020,TIN050,6,DISP,2,NA
3323,2020,TIN050,6,SUMO,1,NA
3324,2020,TIN050,6,SAVE4,13,NA
3325,2020,TIN050,8,DISP,12,NA
3326,2020,TIN050,8,ERNA10,29,NA
3327,2020,TIN050,8,ATTO,2,NA
3328,2020,TIN050,8,SUMO,2,NA
3329,2020,TIN050,10,DISP,19,NA
3330,2020,TIN050,10,ERNA10,12,NA
3331,2020,TIN050,10,ATTO,8,NA
3332,2020,TIN050,10,LETR5,17,NA
3333,2020,TIN050,10,SPAI,5,NA
3334,2020,TIN050,12,DISP,24,NA
3335,2020,TIN050,12,ERNA10,17,NA
3336,2020,TIN050,12,ATTO,2,NA
3337,2020,TIN050,12,LETR5,15,NA
3338,2020,TIN050,12,PHRAG,17,NA
3339,2020,TIN050,14,DISP,1,NA
3340,2020,TIN050,14,ERNA10,27,NA
3341,2020,TIN050,14,ATTO,1,NA
3342,2020,TIN050,14,SPAI,13,NA
3343,2020,TIN050,14,JUARL,11,NA
3344,2020,TIN053,2,SPAI,8,NA
3345,2020,TIN053,2,ERNA10,37,NA
3346,2020,TIN053,2,JUARL,8,NA
3347,2020,TIN053,2,ARTR2,1,NA
3348,2020,TIN053,4,SPAI,5,NA
3349,2020,TIN053,4,ERNA10,19,NA
3350,2020,TIN053,4,ATTO,11,NA
3351,2020,TIN053,6,SPAI,12,NA
3352,2020,TIN053,6,ERNA10,31,NA
3353,2020,TIN053,8,ERNA10,10,NA
3354,2020,TIN053,8,DISP,2,NA
3355,2020,TIN053,8,SPAI,7,NA
3356,2020,TIN053,8,ATTO,1,NA
3357,2020,TIN053,8,SUMO,1,NA
3358,2020,TIN053,10,DISP,3,NA
3359,2020,TIN053,10,SPAI,8,NA
3360,2020,TIN053,10,ATTO,1,NA
3361,2020,TIN053,10,SUMO,1,NA
3362,2020,TIN053,12,ERNA10,14,NA
3363,2020,TIN053,12,DISP,4,NA
3364,2020,TIN053,12,SPAI,10,NA
3365,2020,TIN053,14,ERNA10,24,NA
3366,2020,TIN053,14,SPAI,7,NA
3367,2020,TIN053,14,JUARL,3,NA
3368,2020,TIN053,14,ARTR2,1,NA
3369,2020,TIN053,16,ATTO,2,NA
3370,2020,TIN053,16,ARTR2,1,NA
3371,2020,TIN053,16,SPAI,16,NA
3372,2020,TIN053,16,ERNA10,17,NA
3373,2020,TIN064,2,ARTR2,1,NA
3374,2020,TIN064,2,SPAI,5,NA
3375,2020,TIN064,2,SATR12,2,NA
3376,2020,TIN064,2,ATTO,9,NA
3377,2020,TIN064,4,SPAI,3,NA
3378,2020,TIN064,4,ATTO,18,NA
3379,2020,TIN064,4,SAVE4,9,NA
3380,2020,TIN064,6,SPAI,11,NA
3381,2020,TIN064,6,ATTO,5,NA
3382,2020,TIN064,6,SAVE4,1,NA
3383,2020,TIN064,6,ERNA10,20,NA
3384,2020,TIN064,6,MACA17,1,NA
3385,2020,TIN064,6,DISP,2,NA
3386,2020,TIN064,8,ERNA10,4,NA
3387,2020,TIN064,8,ATTO,13,NA
3388,2020,TIN064,8,SPAI,13,NA
3389,2020,TIN068,2,ERNA10,2,NA
3390,2020,TIN068,2,DISP,9,NA
3391,2020,TIN068,2,SPAI,5,NA
3392,2020,TIN068,2,MACA17,1,NA
3393,2020,TIN068,2,ATTO,1,NA
3394,2020,TIN068,4,SPAI,2,NA
3395,2020,TIN068,4,SAVE4,6,NA
3396,2020,TIN068,4,ATTO,3,NA
3397,2020,TIN068,4,TEAX,1,NA
3398,2020,TIN068,4,ATPA3,1,NA
3399,2020,TIN068,6,DISP,2,NA
3400,2020,TIN068,6,SPAI,8,NA
3401,2020,TIN068,6,SAVE4,2,NA
3402,2020,TIN068,6,ATTO,2,NA
3403,2020,TIN068,6,TEAX,1,NA
3404,2020,TIN068,6,SUMO,3,NA
3405,2020,TIN068,8,SAVE4,3,NA
3406,2020,TIN068,8,SUMO,3,NA
3407,2020,TIN068,8,DISP,1,NA
3408,2020,TIN068,8,SPAI,2,NA
3409,2020,UNW029,2,ATPA3,4,NA
3410,2020,UNW029,2,SUMO,2,NA
3411,2020,UNW029,2,SPAI,9,NA
3412,2020,UNW029,2,MACA17,1,NA
3413,2020,UNW029,2,SAVE4,3,NA
3414,2020,UNW029,4,ATPA3,4,NA
3415,2020,UNW029,4,SUMO,2,NA
3416,2020,UNW029,4,SPAI,9,NA
3417,2020,UNW029,4,MACA17,1,NA
3418,2020,UNW029,4,DISP,2,NA
3419,2020,UNW031,2,CADO2,1,NA
3420,2020,UNW031,2,JUARL,9,NA
3421,2020,UNW031,2,GLLE3,1,NA
3422,2020,UNW031,2,DISP,23,NA
3423,2020,UNW031,2,ANCA10,14,NA
3424,2020,UNW031,2,CAREX,1,NA
3425,2020,UNW031,2,NIOC2,8,NA
3426,2020,UNW031,2,LETR5,6,NA
3427,2020,UNW031,2,SPAI,6,NA
3428,2020,UNW031,4,POPR,7,NA
3429,2020,UNW031,4,CADO2,10,NA
3430,2020,UNW031,4,JUARL,28,NA
3431,2020,UNW031,4,TRIFO,16,NA
3432,2020,UNW031,4,LOCO6,10,NA
3433,2020,UNW031,4,GLLE3,16,NA
3434,2020,UNW031,4,HEAN3,5,NA
3435,2020,UNW031,6,POPR,2,NA
3436,2020,UNW031,6,CADO2,9,NA
3437,2020,UNW031,6,JUARL,13,NA
3438,2020,UNW031,6,TRIFO,4,NA
3439,2020,UNW031,6,LOCO6,4,NA
3440,2020,UNW031,6,DISP,15,NA
3441,2020,UNW031,6,ANCA10,13,NA
3442,2020,UNW031,6,CAREX,9,NA
3443,2020,UNW031,6,NIOC2,3,NA
3444,2020,UNW031,6,LETR5,3,NA
3445,2020,UNW031,6,SPAI,3,NA
3446,2020,UNW031,6,PYRA,2,NA
3447,2020,UNW031,8,ANCA10,5,NA
3448,2020,UNW031,8,LETR5,7,NA
3449,2020,UNW031,8,CADO2,10,NA
3450,2020,UNW031,8,CAREX,4,NA
3451,2020,UNW031,8,DISP,28,NA
3452,2020,UNW031,8,JUARL,13,NA
3453,2020,UNW031,8,SPAI,10,NA
3454,2020,UNW031,8,PYRA,2,NA
3455,2020,UNW031,8,LOCO6,1,NA
3456,2020,UNW031,8,TRIFO,4,NA
3457,2020,UNW031,8,SALA3,5,NA
3458,2020,UNW031,10,ANCA10,13,NA
3459,2020,UNW031,10,LETR5,24,NA
3460,2020,UNW031,10,CADO2,1,NA
3461,2020,UNW031,10,NIOC2,2,NA
3462,2020,UNW031,10,CAREX,3,NA
3463,2020,UNW031,10,DISP,26,NA
3464,2020,UNW031,10,JUARL,3,NA
3465,2020,UNW031,10,HEAN3,3,NA
3466,2020,UNW031,10,SPAI,4,NA
3467,2020,UNW031,10,POPR,2,NA
3468,2020,UNW031,10,PYRA,2,NA
3469,2020,UNW031,10,ATPR,1,NA
3470,2020,UNW031,12,ANCA10,46,NA
3471,2020,UNW031,12,LETR5,5,NA
3472,2020,UNW031,12,CADO2,10,NA
3473,2020,UNW031,12,CAREX,16,NA
3474,2020,UNW031,12,JUARL,6,NA
3475,2020,UNW031,12,HEAN3,3,NA
3476,2020,UNW031,12,SPAI,1,NA
3477,2020,UNW031,12,POPR,2,NA
3478,2020,UNW031,12,LOCO6,5,NA
3479,2020,UNW031,12,TRIFO,2,NA
3480,2020,UNW031,12,GLLE3,3,NA
3481,2020,UNW031,14,ANCA10,21,NA
3482,2020,UNW031,14,LETR5,17,NA
3483,2020,UNW031,14,CADO2,4,NA
3484,2020,UNW031,14,NIOC2,1,NA
3485,2020,UNW031,14,CAREX,18,NA
3486,2020,UNW031,14,DISP,2,NA
3487,2020,UNW031,14,JUARL,2,NA
3488,2020,UNW031,14,HEAN3,2,NA
3489,2020,UNW031,14,SPAI,2,NA
3490,2020,UNW031,14,POPR,7,NA
3491,2020,UNW031,14,PYRA,1,NA
3492,2020,UNW031,14,LOCO6,3,NA
3493,2020,UNW031,14,TRIFO,7,NA
3494,2020,UNW031,14,GLLE3,1,NA
3495,2020,UNW031,16,LETR5,24,NA
3496,2020,UNW031,16,JUARL,16,NA
3497,2020,UNW031,16,ANCA10,34,NA
3498,2020,UNW031,16,SPAI,1,NA
3499,2020,UNW031,16,DISP,8,NA
3500,2020,UNW031,16,LOCO6,3,NA
3501,2020,UNW031,16,HEAN3,3,NA
3502,2020,UNW039,2,ERNA10,1,NA
3503,2020,UNW039,2,ATTO,12,NA
3504,2020,UNW039,4,SPAI,8,NA
3505,2020,UNW039,4,DISP,15,NA
3506,2020,UNW039,4,ATTO,23,NA
3507,2020,UNW039,6,SPAI,8,NA
3508,2020,UNW039,6,DISP,8,NA
3509,2020,UNW039,6,SAEX,4,NA
3510,2020,UNW039,6,SUMO,2,NA
3511,2020,UNW039,6,ERNA10,2,NA
3512,2020,UNW039,6,ATTO,2,NA
3513,2020,UNW039,8,DISP,28,NA
3514,2020,UNW039,8,SPAI,1,NA
3515,2020,UNW039,8,ATTO,31,NA
3516,2020,UNW039,8,SAEX,4,NA
3517,2020,UNW039,10,DISP,3,NA
3518,2020,UNW039,10,SPAI,19,NA
3519,2020,UNW039,10,ERNA10,8,NA
3520,2020,UNW039,10,ATTO,12,NA
3521,2020,UNW039,12,DISP,7,NA
3522,2020,UNW039,12,SPAI,2,NA
3523,2020,UNW039,12,SUMO,7,NA
3524,2020,UNW039,12,SAVE4,16,NA
3525,2020,UNW039,12,ERNA10,1,NA
3526,2020,UNW039,14,DISP,50,NA
3527,2020,UNW039,14,HEAN3,4,NA
3528,2020,UNW039,14,SPAI,5,NA
3529,2020,UNW039,14,JUARL,1,NA
3530,2020,UNW039,16,DISP,1,NA
3531,2020,UNW039,16,ATTO,4,NA
3532,2020,UNW039,16,ERNA10,20,NA
3533,2020,UNW039,18,DISP,4,NA
3534,2020,UNW039,18,SPAI,14,NA
3535,2020,UNW039,18,SAVE4,7,NA
3536,2020,UNW039,18,MACA17,4,NA
3537,2020,UNW039,18,ATPH,1,NA
3538,2020,UNW039,20,DISP,5,NA
3539,2020,UNW039,20,SPAI,2,NA
3540,2020,UNW039,20,ATTO,4,NA
3541,2020,UNW039,20,ERNA10,12,NA
3542,2020,UNW039,20,JUARL,5,NA
3543,2020,UNW039,20,ARTR2,1,NA
3544,2020,UNW039,22,DISP,17,NA
3545,2020,UNW039,22,ATTO,19,NA
